proceedingId,conferenceName,year,venue,city,edition
e3fff1b5-c747-408e-a741-a0e1b0b4d440,Advanced Industrial Conference on Telecommunications,2019,Cornell Tech,New York,9
babcae90-2170-4d28-923b-128e899bed57,Aegean Workshop on Computing,1988,University of Chicago,Chicago,1
a2d3de31-a7c5-451c-9983-313e75e3a8e4,Alberto Mendelzon Workshop on Foundations of Data Management,2013,University of Waterloo,Toronto,1
99239748-873a-45e9-8c4c-53492a24d6ab,Alberto Mendelzon Workshop on Foundations of Data Management,2016,École Polytechnique,Paris,4
b2c1a667-d118-44dc-8711-efc336c36f70,"Allerton Conference on Communication, Control, and Computing",2014,University of Waterloo,Toronto,1
95924677-2ca9-4c04-b1c3-d6460646e5cc,"Allerton Conference on Communication, Control, and Computing",2015,École Polytechnique,Paris,2
13381726-b1a9-44cc-abaf-c52c2b0b7f57,"Allerton Conference on Communication, Control, and Computing",2018,Tsinghua University,Beijing,5
6a83a21f-108f-44f0-990b-f48c2b4d9553,Alvey Vision Conference,1988,VU Amsterdam,Amsterdam,1
b0413ad2-a4c5-4b1f-a968-c955883d0e8a,American Control Conference,1984,Columbia University,New York,1
cab943aa-50ec-4344-9c70-5efc5d714502,American Medical Informatics Association Annual Symposium,1997,University of Oxford,London,1
f62f622c-0a78-4b8f-8d39-7ad2b2195f37,American Medical Informatics Association Annual Symposium,1999,University of Chicago,Chicago,3
74ec6179-5c82-481e-a15d-aa9f5a65151c,American Medical Informatics Association Annual Symposium,2001,Technical University of Berlin,Berlin,5
6b1d2ae3-877e-4a43-a5a5-5a1d244c9f3b,American Medical Informatics Association Annual Symposium,2002,Korea Advanced Institute of Science and Technology,Seoul,6
b963ddae-6282-424f-860c-71e2a723b0e2,American Medical Informatics Association Annual Symposium,2003,King's College London,London,7
1a64601f-bf35-4462-b2dc-ce718c502bba,American Medical Informatics Association Annual Symposium,2005,Tsinghua University,Beijing,9
48c3a821-052c-4bee-9c27-73517324e6ef,American Medical Informatics Association Annual Symposium,2007,City University of New York,New York,11
65e4b584-dac5-4343-9942-1c0bc6e4cb95,American Medical Informatics Association Annual Symposium,2008,ETH Zurich,Zurich,12
907b3ede-c577-4347-9599-7f0a57d09e82,American Medical Informatics Association Annual Symposium,2009,Ryerson University,Toronto,13
924ea674-4cb7-4195-b4cc-68130de24b09,American Medical Informatics Association Annual Symposium,2012,University of Waterloo,Toronto,16
37b8adda-2b5d-41b0-b7ce-b002c6d674dc,American Medical Informatics Association Annual Symposium,2014,University of New South Wales,Sydney,18
2f847629-81a1-40f4-b818-2ba3fd6b1564,American Medical Informatics Association Annual Symposium,2015,New York University,New York,19
c920b054-3e0a-48b2-9403-eff7692b6962,American Medical Informatics Association Annual Symposium,2016,Ryerson University,Toronto,20
664cbca8-d771-40a1-b985-8ab33a6179ae,American Medical Informatics Association Annual Symposium,2018,Stanford University,San Francisco,22
08e71848-a507-4568-bd3b-8502d8a60714,American Medical Informatics Association Annual Symposium,2020,Beijing University of Posts and Telecommunications,Beijing,24
10f708dc-4af1-458c-a9a0-049c6dfd004a,Americas Conference on Information Systems,2009,Peking University,Beijing,1
9bc05224-98a5-4771-8929-b0edbaf6fd95,Americas Conference on Information Systems,2011,University of Zurich,Zurich,3
962e3918-9598-4f10-9e22-5f527a2b630d,Americas Conference on Information Systems,2017,Nanyang Technological University,Singapore,9
87b88b41-7a4f-4d7c-af51-d4ac6068761f,Americas Conference on Information Systems,2019,University of Waterloo,Toronto,11
e9c4a737-e5d4-4eec-afe1-9460471ca308,Annual Conference Computational Learning Theory,1992,Swiss Federal Institute of Technology,Zurich,1
a30d4101-b964-43ad-9719-e65eaee77505,Annual Conference Computational Learning Theory,1997,Nanyang Technological University,Singapore,6
72989dae-7a2e-41df-9f0c-1d56da8a756d,Annual Conference Computational Learning Theory,2003,VU Amsterdam,Amsterdam,12
dd110d1f-923d-4870-824d-0d4e796ce5bb,Annual Conference Computational Learning Theory,2013,Harvard University,Boston,22
170361ec-643c-4c53-a88a-84a242cba6cf,Annual Conference Computational Learning Theory,2014,York University,Toronto,23
c9db38de-f0c0-4f47-a969-f97e8adc9a79,Annual Conference Computational Learning Theory,2015,King's College London,London,24
b6aa59e7-cd0a-42da-8bd0-c1610cc3b065,Annual Conference Computational Learning Theory,2017,Northwestern University,Chicago,26
26803b09-6a39-40aa-b8be-ce6d3663dc0e,Annual Conference Computational Learning Theory,2019,Loyola University Chicago,Chicago,28
4ff7c1fa-c70b-4741-8d4b-3b5b3b34f6e8,Annual Conference for Computer Science Logic,1991,Swiss Federal Institute of Technology,Zurich,1
473c9542-623b-4328-ac4e-a8a4cb053902,Annual Conference for Computer Science Logic,2006,Waseda University,Tokyo,16
9dc82861-8066-4d88-b416-bb98381fcfc1,Annual Conference of the Gesellschaft für Klassifikation,2007,École Polytechnique,Paris,1
5e6d8f84-0212-4baa-a2a0-31b8f0377ef3,Annual Conference on Genetic and Evolutionary Computation,2007,Korea Advanced Institute of Science and Technology,Seoul,1
0dd2ed96-252f-4567-a24e-9579bc31729a,Annual Conference on Information Sciences and Systems,2021,Nanyang Technological University,Singapore,1
4977bea7-2b2a-4896-b0a7-87625a23106d,Annual Conference on Innovation and Technology in Computer Science Education,2018,Delft University of Technology,Amsterdam,1
e2877bd1-b828-4444-bbcb-bbd4be035849,Annual Conference on Innovation and Technology in Computer Science Education,2019,City University of New York,New York,2
e8fff806-7d92-4453-80e7-1aa916931839,Annual Conference on Innovation and Technology in Computer Science Education,2022,Seoul National University,Seoul,5
75eb937e-2268-4abb-a0a0-b17fb842950a,Annual Conference on Innovation and Technology in Computer Science Education,2023,Charité - Universitätsmedizin Berlin,Berlin,6
037be6c4-cb22-4b6a-b2bb-215b6cf394de,Annual Conference on Innovation and Technology in Computer Science Education,2024,Cornell Tech,New York,7
e36f23fc-1303-4d9c-8291-21eb1be17a6a,Annual Haifa Experimental Systems Conference,2013,Loyola University Chicago,Chicago,1
9ab5e18a-0b61-46ef-bc53-f2fd442d0859,Annual Haifa Experimental Systems Conference,2021,Swiss Federal Institute of Technology,Zurich,9
78082403-3117-4564-af0b-36b9c8f06d3d,Annual Hawaii International Conference on System Sciences,2000,Northeastern University,Boston,1
5444619d-2258-4d91-87ad-3531e3550035,Annual Hawaii International Conference on System Sciences,2003,University of Oxford,London,4
05ba26f3-3901-4293-9932-c750ec859bf9,Annual IEEE Conference on Local Computer Networks Workshops,2012,New York University,New York,1
b5b53c3b-4c78-4454-afac-671621ba01b6,Annual IEEE Symposium on Foundations of Computer Science,2008,University of Toronto,Toronto,1
1b12de69-3095-4ff7-a7b1-30d9d914ecf4,Annual IEEE Symposium on Logic in Computer Science,2010,Swiss Federal Institute of Technology,Zurich,1
5a9fd420-29b0-480e-aa98-1edc5010533b,Annual IEEE Symposium on Logic in Computer Science,2012,Massachusetts Institute of Technology,Boston,3
eb022524-fabf-429d-a2f8-df558b04eea0,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,1981,University of Sydney,Sydney,1
55e14704-5309-4072-a4ff-508ae74f4250,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,1994,University of Zurich,Zurich,14
71738dae-936b-4e1c-be2b-9b5278d5e876,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,1996,University of New South Wales,Sydney,16
be65236e-86f4-4766-b242-d70de40fdb91,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,1997,San Francisco State University,San Francisco,17
bcdeead4-ee35-4626-ba63-ef242ba29c47,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,1998,Imperial College London,London,18
a2d28f33-9523-4d85-add5-01ae245609ec,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,1999,Imperial College London,London,19
9eb5b081-0c61-4659-ac2a-aa6e62ef8ff4,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2000,Korea Advanced Institute of Science and Technology,Seoul,20
b987e918-f263-4846-b457-4eb8c7a3f627,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2001,Delft University of Technology,Amsterdam,21
b79b3224-455b-4834-a107-9de6397aba83,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2003,Paris-Saclay University,Paris,23
ce9ae47a-2b17-47f6-85a8-e53ecca2f538,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2004,Ryerson University,Toronto,24
e486469d-b1cc-41b7-ab24-05666d91f38e,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2005,University of Chicago,Chicago,25
176420ad-3e67-4618-9f77-b6dec85fcce5,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2006,Boston University,Boston,26
4a273e1f-ff46-41f5-924d-c2253de2a732,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2007,Berkeley,San Francisco,27
6d87a8c5-7bc0-49b5-9c1f-e6e1e315f352,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2010,University of Chicago,Chicago,30
58ee4857-6d3c-45de-a463-f7668e6fd9f3,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2011,Imperial College London,London,31
66d81051-c117-4f9f-9ec5-3c569f9883c8,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2012,Imperial College London,London,32
9523bcb9-9cd1-4527-be37-a0465e76441c,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2013,Tsinghua University,Beijing,33
67158494-ebc1-405f-9362-67daa42189ab,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2014,Tokyo Institute of Technology,Tokyo,34
408ceaea-f66a-46b9-b3e6-bf9d2a9d125b,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2015,Illinois Institute of Technology,Chicago,35
b8aff256-7575-4343-bbfb-448afee44b1a,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2016,New York University,New York,36
744b4756-afac-4c7c-8b1b-411d9924347b,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2017,Ryerson University,Toronto,37
0c1fe512-897b-412e-a75b-8c5e9ba3644e,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2018,Tsinghua University,Beijing,38
eaf70668-98c5-48be-ba5b-6523c35c5636,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2019,University of Technology Sydney,Sydney,39
bc6a2aab-1629-4c57-b1d8-e5708a4c031c,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,2020,University of Amsterdam,Amsterdam,40
b78ef7ba-3416-48e8-baf5-a506e0cb4234,Annual International Computer Software and Applications Conference,1996,Paris-Saclay University,Paris,1
165f717c-8f88-40b1-8686-9397204a7466,Annual International Computer Software and Applications Conference,2018,Delft University of Technology,Amsterdam,23
f6bc8313-05a9-41b7-9a48-f95d3b4e2d18,Annual International Computer Software and Applications Conference,2019,Ryerson University,Toronto,24
dbd1a24e-0858-459d-934d-329a198f062c,Annual International Computer Software and Applications Conference,2021,New York University,New York,26
514f87c7-2e67-4628-b392-9bde959cf84d,Annual International Computer Software and Applications Conference,2022,Columbia University,New York,27
9ab48cc3-927e-47a7-a1d9-a5c228d7555c,Annual International Conference of the IEEE Engineering in Medicine and Biology,2010,University of Sydney,Sydney,1
a0d42fa9-2b9e-45d2-bd8b-ae64c89a2996,Annual International Conference of the IEEE Engineering in Medicine and Biology Society,2011,Singapore Management University,Singapore,1
ec0fc206-b611-4089-b1b6-7dfbf25f8f68,Annual International Conference of the IEEE Engineering in Medicine and Biology Society,2012,Keio University,Tokyo,2
bb68e7dd-9d67-427b-a368-e43945325bd1,Annual International Conference of the IEEE Engineering in Medicine and Biology Society,2015,Tsinghua University,Beijing,5
b49f6dfd-2e9a-4375-ad4e-48144cbe87f4,Annual International Conference of the IEEE Engineering in Medicine and Biology Society,2016,Singapore Management University,Singapore,6
26360c67-7b68-4f3e-9262-b559aeca6426,Annual International Conference of the IEEE Engineering in Medicine and Biology Society,2018,King's College London,London,8
03d3a358-7900-4b7c-a55a-ff10d2b9da8b,Annual International Conference of the IEEE Engineering in Medicine and Biology Society,2019,University of Zurich,Zurich,9
0f28bde2-e183-4e41-aa20-be7057d3a562,Annual International Conference of the IEEE Engineering in Medicine and Biology Society,2021,New York University,New York,11
e7e59374-0943-4f7d-b921-a8aea69c31b5,Annual International Conference on Research in Computational Molecular Biology,2002,Berkeley,San Francisco,1
7dfc3d1a-03e0-4c6f-906e-bf222034b97c,Annual International Conference on Research in Computational Molecular Biology,2009,Macquarie University,Sydney,8
2533af83-f7d7-41ae-aedd-b9f02407c696,Annual International Cryptology Conference,1987,Northwestern University,Chicago,1
178eb3c7-8ced-4e5d-ae75-43760685d281,Annual International Cryptology Conference,2004,Sciences Po,Paris,18
1e5fb560-bbb2-4048-b374-c122a8d4478e,Annual International Cryptology Conference,2008,Seoul National University,Seoul,22
76df479e-366b-4767-8ccd-b9164f4baf5e,Annual International Cryptology Conference,2011,Yonsei University,Seoul,25
1b3885b3-d5cd-4c44-8eec-7bfbf962457c,Annual International Symposium on Computer Architecture,1998,Wageningen University,Amsterdam,1
50f11180-3612-4251-bc15-8774f3b3ff0a,Annual Meeting of the Association for Computational Linguistics,2018,École Polytechnique,Paris,1
825bdf28-0b0c-41a9-8393-497ccdd47840,Annual Meeting of the Association for Computational Linguistics,2019,Seoul National University,Seoul,2
0a6de0b4-149f-4168-9624-4a3174d20048,Annual Modeling and Simulation Conference,2022,Yonsei University,Seoul,1
2443b274-8695-42f9-bf2a-d4a9ef1720ed,Annual Symposium on Combinatorial Pattern Matching,1994,Sciences Po,Paris,1
3bb0115b-4554-4bcd-b299-51929530e720,Annual Symposium on Combinatorial Pattern Matching,2001,University of Technology Sydney,Sydney,8
a8a3081b-5e37-46d6-acac-b6906ed34a47,Annual Symposium on Combinatorial Pattern Matching,2007,Waseda University,Tokyo,14
4e8c93e3-544a-44a2-b44d-dba4e07da10e,Annual Symposium on Combinatorial Pattern Matching,2012,Technical University of Berlin,Berlin,19
53e23de1-ff2f-40ee-af67-a6634204fc74,Annual Symposium on Combinatorial Pattern Matching,2015,Massachusetts Institute of Technology,Boston,22
aa34b39f-8554-4e48-94c4-81b233ae994a,Annual Symposium on Combinatorial Pattern Matching,2016,Imperial College London,London,23
13b8e2dd-5e48-47af-9643-68ab7a13e0d0,Annual Symposium on Combinatorial Pattern Matching,2017,University of Chicago,Chicago,24
990a5af0-a09f-47c4-ab3a-e828456ea8f9,Annual Symposium on Foundations of Computer Science,1994,Nanyang Technological University,Singapore,1
55f406d0-66da-492b-90a2-1604da38e206,Annual Symposium on Foundations of Computer Science,2000,National University of Singapore,Singapore,7
1e46d055-8dbb-4bc0-82a9-19d03090e68a,Applied Natural Language Processing Conference,2000,Beijing Normal University,Beijing,1
3788b88a-9ce4-4b97-9ba3-9e0d448b1c3a,Artificial Intelligence and Interactive Digital Entertainment Conference,2005,New York University,New York,1
62cb7a25-9b61-4aec-8cf1-281048f49546,Artificial Intelligence and Interactive Digital Entertainment Conference,2011,University of Oxford,London,7
5dfff71a-3c31-41a9-966d-4b2fc7baf619,Asia Pacific Computer Systems Architecture Conference,2004,San Francisco State University,San Francisco,1
0a0323ad-59d3-4207-941e-6f3161779e3c,Asia Pacific Computer Systems Architecture Conference,2011,Sciences Po,Paris,8
cae2b239-f879-4104-8c57-7774ba65517c,Asia Pacific Computer Systems Architecture Conference,2020,University of Waterloo,Toronto,17
19336a5f-c61a-4d62-b435-aacefd175cf4,Asia Pacific Conference on Conceptual Modelling,2007,VU Amsterdam,Amsterdam,1
fb58992a-0a8f-4ca6-b511-78fa5a89eb6c,Asia Pacific Software Engineering Conference,2005,University of Chicago,Chicago,1
a1ed5f52-acd2-4f6e-a0f3-c019f64a2a01,Asia Pacific Software Engineering Conference,2023,VU Amsterdam,Amsterdam,19
e20e04ad-68ec-4495-b735-287058556fb4,Asian Conference on Computer Vision,2018,Sorbonne University,Paris,1
e35a1eb3-d3b6-4e19-ac86-f8cf30e56de2,Asian Conference on Intelligent Information and Database Systems,2019,Beijing University of Posts and Telecommunications,Beijing,1
fba553e2-783f-411d-b2e2-50c0eb94d6fc,Asian Conference on Machine Learning,2010,Charité - Universitätsmedizin Berlin,Berlin,1
d5feca19-6cfb-4f1c-847b-7eb81e069dde,Asian Conference on Machine Learning,2011,Berkeley,San Francisco,2
5e856f64-7877-40e8-b877-1588e4dfcc64,Australasian Computer Human Interaction Conference,2015,Free University of Berlin,Berlin,1
dfb856c0-4ffe-479d-b48a-2408ca50999c,Australasian Computing Education Conference,2023,Beijing University of Posts and Telecommunications,Beijing,1
e7627387-6780-4bda-9207-f677df0ce2c8,Australasian Conference on Interactive Entertainment,2018,San Francisco State University,San Francisco,1
9b461ae0-17b1-483c-ae5d-99687883ca9d,Australasian Data Mining Conference,2006,University of New South Wales,Sydney,1
5e30df50-5892-45f6-9673-e355ec774984,Australasian Data Mining Conference,2012,ETH Zurich,Zurich,7
1869a69c-2d83-4906-a5be-7a719c54fe47,Australasian Database Conference,2004,Technical University of Berlin,Berlin,1
1dd2f93c-05bc-4849-b490-00f1e679585e,Australasian Database Conference,2017,University of Technology Sydney,Sydney,14
1a62abf3-f952-4eeb-80df-7cf23fdce6a8,Australian Symposium on Service Research and Innovation,2015,Singapore Management University,Singapore,1
